ぽんぽん	10	59	95
まあ	912	341	7340
まぐれ	57	323	15
まごつく	5	225	9
まごまご	25	5	14
まさか	763	14220	1191
まさぐる	12	201	40
まざまざ	65	784	31
まします	8	167	22
まじ	1853	2016	884
まじまじ	7	582	66
まずまず	707	2245	145
ませる	23	525	103
またぞろ	10	209	12
まちまち	1173	4126	97
まったり	113	1964	229
まどろむ	21	640	23
まにまに	62	106	6
まめ	602	5681	259
まめやか	1	31	2
まやかし	116	690	21
まるこう	8	2	1
まんまと	225	1076	61
みかん	1025	6974	3
みたい	3120	153776	11008
みっしり	7	56	5
みっちり	65	1195	50
みっともない	82	1372	121
みみっちい	2	132	16
むかっ腹	3	35	1
むかつく	30	2452	309
むかむか	4	223	45
むき	472	92	38
むく	299	6557	3
むくむく	8	316	31
むさい	13	324	4
むさくるしい	8	164	14
むざむざ	26	143	8
むしむし	3	58	14
むしゃくしゃ	15	207	27
むしゃむしゃ	4	237	25
むす	849	1538	9
むずと	1	5	7
むずむず	42	533	37
むっくり	2	68	6
むっちり	25	81	19
むっつり	48	133	15
むっと	9	920	80
むらむら	3	176	14
むんむん	1	222	23
めかす	1	398	33
めきめき	85	550	13
めく	70	5787	267
めげる	28	2023	107
めじ	123	21	2
めそめそ	11	155	18
めっかち	4	8	1
めっきり	67	1076	84
めでたい	175	4399	1198
めぼしい	107	586	36
めらめら	6	227	22
めろめろ	15	374	33
めんどい	1	1018	169
もう	31244	358685	21405
もがく	74	2182	94
もぎる	2	124	2
もぎ取る	52	705	51
もぐ	113	1340	49
もぐもぐ	28	386	41
もげる	15	163	23
もごもご	12	230	21
もし	12425	150527	1
もしもし	61	373	127
もじもじ	10	257	42
もじゃもじゃ	34	44	29
もそっと	3	20	3
もそもそ	4	144	17
もたつき	46	96	4
もたつく	25	376	22
もち	6648	5996	21
もっさり	18	126	28
もっと	9217	192998	5661
もてる	129	8423	243
もどかしい	46	1095	101
ももんが	15	217	6
もやう	4	2306	7
もやもや	85	925	108
もりもり	54	686	44
もんじゃ	16	105	29
もんどり	12	79	5
もんぺ	54	196	22
やあ	176	857	246
やおら	16	210	29
やきもき	48	1	38
やくざ	865	4349	257
やっかむ	3	305	11
やっちゃ場	10	17	1
やっとこ	54	157	24
やばい	73	7344	947
やまべ	114	21	2
やや	22915	50285	1514
ややこしい	130	5590	146
やれやれ	21	1280	71
やわか	21	8	1
やん	1172	4585	180
やんごとない	4	90	8
やんちゃ	273	1245	71
やんわり	79	881	64
ゆうゆう	563	1558	9
ゆさゆさ	1	38	4
ゆっくり	3977	13	2848
ゆったり	1032	12435	444
ゆとり	968	12104	299
ゆめ	3520	2045	19
ゆめゆめ	26	179	12
ゆらゆら	146	1196	86
ゆらり	32	95	11
ゆるり	24	316	24
よいとまけ	7	39	3
よう	797195	217	33
よし	15505	675	636
よだつ	41	253	13
よちよち	28	605	22
よっこらしょ	1	80	12
よっしゃ	36	465	67
よぼよぼ	9	129	8
よも	122	198	11
よもや	75	475	23
より	494912	190483	2855
よれよれ	27	557	44
よろよろ	21	438	45
らしい	11483	178655	2858
りゅうと	65	30	1
れこ	51	2	3
ろくすっぽ	2	75	3
ろくろく	18	92	12
わあ	324	1003	783
わあわあ	1	255	24
わいわい	147	2546	119
わくわく	663	7554	408
わっ	487	160	83
わなわな	2	89	13
わや	163	88	11
わりない	13	157	8
わんさ	18	509	7
わんわん	144	89	79
アイアイ	73	347	30
アイアン	1923	1709	106
アイコン	693	12707	337
アイシング	209	488	18
アイス	2931	5254	968
アイスバーン	41	333	13
アイスマン	239	91	1
アイゼン	305	1515	32
アイソトープ	131	684	13
アイテム	15252	33280	734
アイディア	2467	35119	771
アイデンティティー	470	7206	218
アイデンティファイ	3	13	1
アイドリング	1420	1645	86
アイドル	26178	7974	523
アイバーソン	139	7	2
アイボリー	409	314	20
アイランド	915	2659	87
アイリス	791	573	51
アイロニカル	35	70	2
アイロニー	94	235	10
アイロン	445	2890	137
アウェー	1222	1236	180
アウト	8004	10125	923
アウトサイダー	416	386	11
アウトソーシング	433	2840	36
アウトドア	1113	4212	106
アウトバーン	1784	195	12
アウトプット	185	2943	33
アウトライン	259	1424	31
アウトリガー	91	207	11
アウトレット	232	1401	101
アウトロー	363	351	26
アオキ	86	240	293
アオヤギ	9	337	36
アカウンティング	40	152	3
アカウント	3746	12608	199
アカザ	150	161	3
アカシア	381	344	26
アカデミズム	291	592	18
アカデミック	575	1914	28
アカデミー	23985	5302	242
アカネ	388	633	97
アカハラ	48	200	4
アカマツ	446	1371	111
アガペー	76	127	2
アク	2930	3409	13
アクアマリン	153	253	11
アクアラング	41	47	1
アクシデント	1613	2137	83
アクション	17387	20110	620
アクセサリー	1690	5911	308
アクセス	19437	50180	1241
アクセラレート	21	5	1
アクセル	2054	5276	213
アクセント	4362	5906	244
アクター	253	966	23
アクチノイド	147	29	2
アクチュアル	22	155	3
アクチュエーター	114	662	4
アクティブ	2826	3439	169
アクティベート	23	55	2
アクメ	89	14	5
アクリル	1038	2742	106
アクロバット	587	580	49
アグリーメント	28	99	8
アグレッシブ	371	936	27
アコースティック	1963	1308	49
アコーディオン	909	787	18
アゴラ	253	385	7
アサイン	112	166	3
アサリ	336	2726	20
アザレア	78	105	13
アシスタント	7353	4535	112
アシスト	7082	2434	129
アジ	1164	4219	66
アジる	3	745	5
アジアン	532	715	69
アジェンダ	261	1170	18
アジト	1056	710	39
アスタチン	103	2	1
アスター	1438	182	12
アストラカン	10	4	2
アスパラ	72	452	117
アスパラガス	252	616	60
アスピリン	276	1045	26
アスピレーション	1	50	4
アスファルト	1025	3246	122
アスベスト	592	3148	31
アスペクト	869	970	31
アスレチック	795	1194	43
アズサ	98	929	55
アセスメント	644	5057	89
アセチルコリン	350	746	13
アセテート	126	123	3
アセトアルデヒド	296	1068	10
アセトン	463	321	9
アセンブル	125	226	3
アソシエーション	1464	406	42
アタッカー	498	780	22
アタック	3013	3254	211
アタッチメント	373	815	12
アダプター	759	4272	176
アダプティブ	12	39	3
アダプト	5	81	2
アダルト	6052	2683	238
アダージョ	306	114	19
アッ	3573	1893	32
アッパー	2538	1206	66
アッパーカット	116	42	2
アップ	16972	46607	4576
アップグレード	14	2136	79
アップデート	3855	4070	129
アップリケ	61	129	20
アップル	4496	3996	360
アップロード	75	2709	77
アテンション	78	110	10
アテンド	32	195	4
アディクト	14	37	5
アトピー	319	9439	157
アトム	1485	1326	131
アトラクション	3549	3318	159
アトリ	292	142	11
アトリウム	367	211	19
アトリエ	2728	2761	179
アトリビュート	79	104	2
アド	1604	3682	110
アドバイザー	3016	8957	93
アドバイス	3181	56253	1358
アドバンテージ	697	1748	28
アドベンチャー	5352	1390	71
アドホック	273	400	2
アドミニストレーション	35	85	10
アドリブ	1055	1293	54
アドレス	6367	25246	1585
アドレナリン	648	1257	39
アナウンサー	27136	4669	269
アナウンス	6198	3759	178
アナクロニズム	27	80	2
アナナス	69	50	2
アナフィラキシー	381	764	31
アナモルフォーズ	4	10	3
アナリシス	346	229	12
アナリスト	1018	2503	79
アナル	148	80	86
アナログ	9420	11391	269
アナロジー	209	448	15
アナーキスト	255	2055	9
アナーキズム	117	1206	19
アナーキー	224	331	11
アニマ	186	419	21
アニマル	531	1404	88
アニミスティック	1	2	1
アニミズム	307	587	9
アニメ	80105	28163	1234
アニメーション	16757	7202	159
アニメーター	2806	912	19
アニリン	337	99	3
アヌス	12	59	12
アネモネ	125	204	32
アノフェレス	2	3	2
アノラック	23	29	5
アバウト	56	1401	124
アバター	1051	1572	110
アバンギャルド	393	362	39
アバンチュール	46	66	3
アパルトヘイト	1053	502	10
アパレル	1224	2181	100
アパート	5280	20618	821
アパートメント	302	484	47
アピール	5589	9759	541
アフタヌーン	1034	362	29
アフター	1730	3595	164
アフターケア	64	1532	14
アフリカン	1162	305	14
アフレコ	933	622	20
アブ	1538	1540	26
アブサン	104	52	6
アブストラクト	99	203	5
アブノーマル	80	137	11
アプライド	10	40	7
アプリ	6554	17615	93
アプリオリ	124	532	7
アプリケーション	11400	22014	382
アプレット	191	397	30
アプローチ	6154	24972	462
アベック	295	257	25
アベレージ	267	416	28
アペンディックス	1	4	1
アボカド	206	879	93
アポ	1173	2606	51
アポイント	49	1070	23
アポイントメント	39	373	11
アポトーシス	556	1009	28
アマ	3663	3540	85
アマゾン	2196	4296	282
アマチュア	14216	5623	182
アマリリス	119	147	22
アミューズメント	1878	780	30
アミロース	145	499	3
アミン	982	913	13
アムール	1333	95	27
アメジスト	70	243	30
アメニティー	20	1285	41
アメラジアン	39	19	17
アメリカナイズ	44	25	5
アメリカン	12464	4024	368
アメージング	40	66	8
アメーバ	646	1184	30
アモス	59	211	5
アモルファス	295	423	11
アヤメ	225	1482	44
アライアンス	690	1414	32
アラインメント	98	798	29
アラカルト	79	245	28
アラベスク	210	110	3
アラモード	47	30	5
アラート	215	960	42
アラーム	273	2373	70
アリ	8174	10085	96
アリア	1882	912	60
アリナミン	54	75	3
アリバイ	642	1157	123
アリーナ	5795	1176	151
アルカイック	120	79	6
アルカリ	1996	4201	154
アルカロイド	761	376	8
アルカローシス	107	90	8
アルギニン	237	627	23
アルコール	10034	31982	679
アルゴリズム	6609	4465	66
アルゴン	882	400	23
アルチザン	26	30	1
アルツハイマー	909	4006	99
アルデンテ	41	94	10
アルト	2648	649	103
アルトー	58	98	5
アルバイター	44	88	4
アルバイト	5438	23228	532
アルバム	134225	18068	1347
アルピニスト	31	128	2
アルファベット	5459	5118	136
アルブミン	284	867	18
アルペン	683	447	29
アルマイト	84	249	14
アルマジロ	169	86	3
アルミ	4595	8083	231
アルミナ	360	342	8
アルミニウム	5002	2580	78
アルミホイル	79	731	50
アル中	74	897	38
アレイ	937	1084	9
アレグレット	173	14	2
アレグロ	407	88	6
アレゴリー	108	106	2
アレルギー	2325	20930	513
アレルゲン	303	2211	35
アレンジ	9840	6019	415
アレンジメント	176	1521	55
アロエ	190	1353	54
アロハ	277	500	57
アロン	1220	659	27
アワー	2225	837	138
アワード	3210	678	36
アンカー	2006	3318	100
アンクル	416	214	35
アングラ	380	535	21
アングル	1993	2697	127
アンケート	3858	33223	437
アンコール	2303	1250	193
アンゴラ	2352	63	14
アンサンブル	2444	1968	84
アンザイレン	14	6	1
アンジェラス	52	33	1
アンソロジー	2053	353	26
アンタッチャブル	267	155	13
アンダンテ	291	93	15
アンダー	4784	3766	249
アンダーシャツ	128	78	5
アンダーハンド	25	29	1
アンダーライン	45	545	12
アンチ	1721	777	183
アンチモン	448	343	7
アンチョビー	11	205	44
アンツーカー	33	21	2
アンティーク	529	1533	171
アンテナ	6041	14167	411
アンデパンダン	209	83	1
アントシアニン	219	917	12
アントレ	52	130	6
アンド	8213	389	867
アンニュイ	33	108	11
アンハッピー	3	45	2
アンバランス	383	2690	58
アンパイア	50	76	3
アンパン	1338	1348	11
アンビシャス	85	69	9
アンビバレント	32	175	7
アンフェア	6	411	14
アンフォラ	145	34	6
アンプ	1999	7804	160
アンプラグド	241	46	5
アンプル	145	244	16
アンペア	362	696	46
アンペラ	29	17	4
アンモニア	2105	2792	73
アンモニウム	963	383	12
アンラッキー	24	146	15
アーカイブ	2123	4518	29
アーキテクチャー	147	2400	23
アーク	3674	2721	43
アーケード	7358	2456	97
アース	2563	1582	154
アーチ	4317	4386	175
アーチェリー	646	338	11
アーティスティック	65	223	18
アーティチョーク	89	58	10
アート	12321	17978	767
アーベント	51	53	1
アーム	3732	3463	156
アームチェア	33	28	10
アーメン	126	404	44
アーモンド	762	1322	124
アール	2891	787	250
イイ	402	18	49
イエス	8236	29992	784
イエロー	2714	2393	250
イオン	20894	19165	514
イカ	3778	10685	3
イガ	48	134	127
イクラ	222	655	75
イグサ	267	794	5
イケ	875	1708	1
イコール	255	4023	98
イサキ	232	440	11
イズム	488	578	35
イソフラボン	131	1114	16
イタコ	108	759	15
イタリアン	732	2029	180
イタリック	427	366	9
イチ	1717	2058	20
イチイ	218	204	16
イチジク	435	1393	71
イチョウ	662	2767	9
イッ	47	319	68
イット	812	164	88
イデア	717	1307	24
イデオロギー	2645	4881	160
イニシアチブ	360	4016	63
イニシエーション	148	459	16
イニシャル	1120	1403	55
イニング	3970	675	103
イヌワシ	163	183	4
イノセンス	185	180	10
イノベーション	1607	8922	52
イノベーティブ	11	213	1
イブ	1652	1372	336
イブニング	1596	387	36
イベント	55022	83263	2003
イマイチ	120	4447	19
イマジネーション	196	877	20
イミテーション	128	147	12
イメチェン	20	84	20
イメージ	31326	119454	3206
イメージング	313	1308	21
イモリ	211	415	5
イヤ	2403	1761	4
イヤリング	270	485	92
イヤー	471	2534	200
イラスト	14976	17650	677
イラストレーション	791	422	35
イラストレーター	5365	2365	122
イリュージョン	319	398	31
イリーガル	44	55	3
イルカ	2374	6642	17
イルミネーション	823	2036	172
イレギュラー	276	891	30
イレブン	2522	2400	227
イン	23607	25678	2759
インカレ	1319	425	15
インキュベート	25	73	3
インク	2601	10030	249
インクライン	147	166	22
インクルーシブ	44	590	6
イングリッシュ	1417	1011	74
インゲン	260	810	1
インサイダー	339	1689	37
インサイド	781	735	43
インサート	116	318	19
インシデント	260	1025	12
インシュリン	20	8161	179
インジウム	294	384	2
インジケーター	108	904	20
インジゴ	19	570	26
インスタレーション	598	535	7
インスタンス	963	2182	29
インスタント	1153	2666	188
インストラクター	1429	6240	106
インストール	4260	12935	808
インスパイアー	10	4	25
インスピレーション	1375	2138	42
インセンティブ	517	5031	72
インタビュー	21193	21366	820
インタレスト	32	206	14
インター	7216	6703	277
インターセプト	1653	143	2
インターチェンジ	15451	1131	19
インターナショナル	8701	2695	271
インターネット	27728	106157	2113
インターバル	538	1087	33
インターフェロン	285	1526	31
インターフェース	1668	8107	167
インターホン	323	1494	61
インターラクティブ	2	1258	9
インターロイキン	158	177	12
インターン	485	2991	12
インターンシップ	533	5687	19
インダストリアル	849	208	16
インチ	14354	6333	412
インティファーダ	125	170	4
インテグレーション	265	609	7
インテリ	567	1331	62
インテリア	2506	7809	295
インテリゲンチャ	30	228	14
インテリジェンス	601	1051	23
インテリジェント	562	572	22
インテンシブ	5	179	2
インディアン	16196	2371	183
インディオ	999	401	56
インディペンデント	1151	567	24
インデキシング	5	43	4
インデックス	2070	5890	945
インデント	91	531	5
イントネーション	252	1302	30
イントラネット	135	1086	12
イントロ	1	1054	67
イントロダクション	110	240	4
インドア	601	729	31
インナー	926	2990	125
インバネス	38	33	3
インパクト	2619	13103	370
インパルス	965	829	33
インピーダンス	845	2384	27
インフィニット	65	15	3
インフォメーション	888	2532	131
インフォーマル	36	808	11
インフラ	4110	17060	147
インフラストラクチャー	829	720	6
インフルエンザ	2596	18395	404
インフレーション	1201	10840	44
インプット	368	2343	61
インプリシット	2	8	1
インプレッション	89	491	8
インボイス	142	346	9
インポテンツ	44	243	6
インポート	5	1099	69
イーグル	1822	624	128
イージー	522	811	44
イージーゴーイング	1	10	1
イースタン	3184	180	37
イースター	1043	512	25
イースト	4582	1257	165
イーゼル	92	245	8
ウィザード	543	1526	102
ウィズ	1014	559	233
ウィンナ	230	133	213
ウイキョウ	30	79	2
ウイスキー	1820	4396	244
ウイット	51	463	29
ウイル	62	1867	99
ウイルス	11577	43352	1408
ウインカー	217	752	45
ウインク	116	323	67
ウイング	3501	1902	141
ウインター	392	535	40
ウインチ	303	378	7
ウインド	694	1832	74
ウインドブレーカー	32	196	10
ウインドー	76	16543	1504
ウイーク	65	1513	250
ウイークデー	3	63	3
ウイークリー	70	688	51
ウェア	4175	10153	147
ウェブ	2592	14137	1033
ウェブサイト	9923	23117	91
ウェーデルン	8	53	3
ウエス	86	301	14
ウエスタン	2382	871	93
ウエスト	4185	4845	382
ウエット	70	2294	85
ウエディング	206	3661	136
ウエハース	87	90	19
ウエルカム	32	1320	40
ウエーター	3	787	55
ウエート	13	6847	183
ウエートレス	10	922	69
ウエーブ	151	2545	235
ウォッカ	414	934	160
ウォッチ	513	1462	592
ウォッチング	67	1069	61
ウォン	2928	2454	243
ウォーキング	967	9972	382
ウォーク	2156	3432	240
ウォーター	5513	9100	313
ウォーミング	39	123	46
ウォーム	385	820	41
ウオン	2	131	1
ウクレレ	594	1083	34
ウコン	291	1498	21
ウゴ	207	54	10
ウサギ	3222	11562	44
ウジ	268	616	189
ウッド	7417	2357	222
ウツギ	161	519	7
ウド	1952	8072	25
ウマ	3306	44118	18
ウムラウト	151	71	1
ウラニウム	140	146	10
ウラン	4523	7206	150
ウリ	1516	3090	40
ウルトラ	6654	2949	251
ウレタン	341	1712	37
ウン	1031	684	2
ウーマン	700	858	105
ウール	932	2284	96
エアコン	1333	13930	447
エアゾール	70	975	10
エアポート	1049	446	31
エアライン	497	650	42
エアー	1360	12388	732
エイ	3757	743	76
エイト	1805	582	473
エイリアン	2060	1601	37
エキサイティング	278	960	21
エキサイト	465	576	58
エキジビション	28	170	14
エキス	1321	5509	150
エキストラ	1513	1658	78
エキスパンダー	45	128	7
エキスパート	945	3193	41
エキセントリック	381	404	21
エキゾチシズム	23	27	5
エキゾチック	416	747	36
エキュメニカル	311	85	1
エクイティー	1	476	16
エクササイズ	296	5150	96
エクスタシー	433	251	23
エクステンション	172	816	12
エクスプレス	4482	1797	256
エクスポート	175	581	31
エクセプション	9	8	1
エクセレント	65	366	22
エクトプラズム	51	119	1
エクレア	66	106	28
エグゼクティブ	169	925	35
エコ	2786	25578	441
エコノミスト	920	1529	60
エコノミック	2	134	33
エコノミー	808	2351	84
エコロジー	532	2240	52
エコー	1741	4910	137
エコール	246	104	10
エゴ	403	4682	94
